STATION;NAME;DATE;CLDD;HTDD;PRCP;TAVG;TMAX;TMIN
FR000007190;STRASBOURG ENTZHEIM, FR;2016-07;101.5;8.8;55.0;21.3;27.1;15.6
FR000007190;STRASBOURG ENTZHEIM, FR;2016-08;77.4;9.0;35.4;20.5;27.1;14.0
FR000007190;STRASBOURG ENTZHEIM, FR;2016-09;43.2;25.9;36.7;18.9;25.4;12.4
FR000007190;STRASBOURG ENTZHEIM, FR;2016-10;0.0;242.1;36.9;10.5;14.8;6.2
FR000007190;STRASBOURG ENTZHEIM, FR;2016-11;0.0;344.4;36.9;6.0;9.4;2.7
FR000007190;STRASBOURG ENTZHEIM, FR;2016-12;0.0;523.2;4.4;1.4;4.3;-1.4
FR000007190;STRASBOURG ENTZHEIM, FR;2017-01;0.0;614.6;23.7;-1.5;1.5;-4.5
FR000007190;STRASBOURG ENTZHEIM, FR;2017-02;0.0;361.1;46.6;5.4;9.5;1.3
FR000007190;STRASBOURG ENTZHEIM, FR;2017-03;0.0;257.1;36.8;10.0;15.8;4.3
FR000007190;STRASBOURG ENTZHEIM, FR;2017-04;0.0;228.8;20.6;10.7;16.8;4.7
FR000007190;STRASBOURG ENTZHEIM, FR;2017-05;35.2;78.9;79.7;16.8;22.7;10.9
FR000007190;STRASBOURG ENTZHEIM, FR;2017-06;90.5;11.2;51.0;21.0;27.2;14.8
FR000007190;STRASBOURG ENTZHEIM, FR;2017-07;103.3;3.2;83.8;21.6;27.3;15.8
FR000007190;STRASBOURG ENTZHEIM, FR;2017-08;96.1;12.2;50.8;21.0;27.0;15.1
FR000007190;STRASBOURG ENTZHEIM, FR;2017-09;5.5;100.6;45.9;15.2;20.6;9.7
FR000007190;STRASBOURG ENTZHEIM, FR;2017-10;0.0;173.4;36.8;12.7;18.4;7.1
FR000007190;STRASBOURG ENTZHEIM, FR;2017-11;0.0;357.8;88.1;6.4;9.7;3.1
FR000007190;STRASBOURG ENTZHEIM, FR;2017-12;0.0;442.3;40.5;4.1;6.4;1.7
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
FRE00104907;MONTELIMAR, FR;1998-09;39.3;32.1;154.2;18.6;23.7;13.4
FRE00104907;MONTELIMAR, FR;1998-10;0.0;146.2;44.6;13.6;17.8;9.5
FRE00104907;MONTELIMAR, FR;1998-11;0.0;359.8;30.4;6.3;9.6;3.1
FRE00104907;MONTELIMAR, FR;1998-12;0.0;397.2;36.4;5.5;8.8;2.2
FRE00104907;MONTELIMAR, FR;1999-01;0.0;360.8;107.8;5.9;9.8;1.9
FRE00104907;MONTELIMAR, FR;1999-02;0.0;356.3;7.6;5.6;9.1;2.1
FRE00104907;MONTELIMAR, FR;1999-03;0.0;243.0;73.2;10.5;15.5;5.5
FRE00104907;MONTELIMAR, FR;1999-04;0.0;183.3;68.4;12.2;17.2;7.2
FRE00104907;MONTELIMAR, FR;1999-05;31.0;23.6;81.0;18.6;23.9;13.2
FRE00104907;MONTELIMAR, FR;1999-06;47.3;8.9;75.2;19.6;25.3;13.9
FRE00104907;MONTELIMAR, FR;1999-07;168.9;0.0;10.0;23.8;30.4;17.2
FRE00104907;MONTELIMAR, FR;1999-08;156.6;0.0;46.6;23.4;29.1;17.7
FRE00104907;MONTELIMAR, FR;1999-09;77.5;4.3;376.6;20.8;26.3;15.3
FRE00104907;MONTELIMAR, FR;1999-10;0.0;113.0;212.8;14.7;18.5;10.8
FRE00104907;MONTELIMAR, FR;1999-11;0.0;337.8;94.8;7.1;10.0;4.1
FRE00104907;MONTELIMAR, FR;1999-12;0.0;392.7;35.2;5.7;8.9;2.5
FRE00104907;MONTELIMAR, FR;2000-01;0.0;387.9;6.2;4.9;8.3;1.4
FRE00104907;MONTELIMAR, FR;2000-02;0.0;295.3;14.4;8.1;12.3;4.0
FRE00104907;MONTELIMAR, FR;2000-03;0.0;238.5;47.8;10.6;15.1;6.1
FRE00104907;MONTELIMAR, FR;2000-04;0.0;167.6;133.8;12.8;17.8;7.6
FRE00104907;MONTELIMAR, FR;2000-05;14.5;17.0;54.0;18.3;24.1;12.4
FRE00104907;MONTELIMAR, FR;2000-06;84.5;3.7;68.4;21.0;26.7;15.3
FRE00104907;MONTELIMAR, FR;2000-07;92.5;7.2;53.0;21.1;26.8;15.4
FRE00104907;MONTELIMAR, FR;2000-08;170.0;0.0;37.0;23.8;29.9;17.7
FRE00104907;MONTELIMAR, FR;2000-09;58.3;8.5;92.8;20.0;25.8;14.2
FRE00104907;MONTELIMAR, FR;2000-10;0.0;131.7;236.8;14.1;18.0;10.2
FRE00104907;MONTELIMAR, FR;2000-11;0.0;250.8;109.4;9.5;13.3;5.7
FRE00104907;MONTELIMAR, FR;2000-12;0.0;319.6;96.6;8.0;11.4;4.7
FRE00104907;MONTELIMAR, FR;2001-01;0.0;353.4;99.2;6.9;10.1;3.8
FRE00104907;MONTELIMAR, FR;2001-02;0.0;301.7;54.0;7.6;11.6;3.5
FRE00104907;MONTELIMAR, FR;2001-03;0.0;198.0;122.6;11.9;16.6;7.3
FRE00104907;MONTELIMAR, FR;2001-04;0.0;198.5;36.8;11.7;16.6;6.8
FRE00104907;MONTELIMAR, FR;2001-05;41.1;48.8;85.2;18.1;23.1;13.1
FRE00104907;MONTELIMAR, FR;2001-06;71.6;12.9;48.2;20.3;25.9;14.7
FRE00104907;MONTELIMAR, FR;2001-07;150.0;2.5;49.6;23.4;29.6;17.1
FRE00104907;MONTELIMAR, FR;2001-08;170.4;0.0;18.0;23.8;30.3;17.4
FRE00104907;MONTELIMAR, FR;2001-09;10.6;58.1;105.2;16.8;21.6;11.9
FRE00104907;MONTELIMAR, FR;2001-10;15.7;47.7;162.8;17.3;22.1;12.5
FRE00104907;MONTELIMAR, FR;2001-11;0.0;324.1;12.4;7.5;10.1;5.0
FRE00104907;MONTELIMAR, FR;2001-12;0.0;414.6;3.4;3.9;6.7;1.1
FRE00104907;MONTELIMAR, FR;2002-01;0.0;394.2;44.8;5.6;9.7;1.5
FRE00104907;MONTELIMAR, FR;2002-02;0.0;266.1;56.4;8.8;12.7;4.9
FRE00104907;MONTELIMAR, FR;2002-03;0.0;227.8;50.4;11.0;15.8;6.2
FRE00104907;MONTELIMAR, FR;2002-04;2.2;146.7;28.0;13.5;18.3;8.7
FRE00104907;MONTELIMAR, FR;2002-05;6.3;74.2;117.4;15.9;20.9;10.9
FRE00104907;MONTELIMAR, FR;2002-06;104.8;13.2;89.2;21.4;27.6;15.2
FRE00104907;MONTELIMAR, FR;2002-07;125.3;0.0;99.6;22.4;27.7;17.1
FRE00104907;MONTELIMAR, FR;2002-08;115.1;2.4;54.4;22.0;27.3;16.7
FRE00104907;MONTELIMAR, FR;2002-09;19.5;40.1;187.6;17.6;21.5;13.8
FRE00104907;MONTELIMAR, FR;2002-10;0.5;116.9;145.4;14.4;19.1;9.7
FRE00104907;MONTELIMAR, FR;2002-11;0.0;215.0;365.2;11.2;14.9;7.5
FRE00104907;MONTELIMAR, FR;2002-12;0.0;326.3;58.8;7.8;10.4;5.2
FRE00104907;MONTELIMAR, FR;2003-01;0.0;409.1;44.4;4.3;7.4;1.3
FRE00104907;MONTELIMAR, FR;2003-02;0.0;366.2;4.6;5.3;9.2;1.3
FRE00104907;MONTELIMAR, FR;2003-03;0.0;232.4;11.8;10.8;16.9;4.8
FRE00104907;MONTELIMAR, FR;2003-04;0.0;155.6;81.2;13.1;18.8;7.5
FRE00104907;MONTELIMAR, FR;2003-05;39.4;34.2;31.0;18.5;24.4;12.6
FRE00104907;MONTELIMAR, FR;2003-06;213.6;0.0;30.4;25.4;32.7;18.2
FRE00104907;MONTELIMAR, FR;2003-07;214.2;0.0;29.4;25.2;31.8;18.7
FRE00104907;MONTELIMAR, FR;2003-08;278.8;0.0;61.8;27.3;35.3;19.4
FRE00104907;MONTELIMAR, FR;2003-09;22.6;13.3;106.6;18.6;24.1;13.2
FRE00104907;MONTELIMAR, FR;2003-10;8.2;175.4;93.4;12.9;16.8;9.0
FRE00104907;MONTELIMAR, FR;2003-11;0.0;238.4;129.2;10.4;14.1;6.7
FRE00104907;MONTELIMAR, FR;2003-12;0.0;340.7;241.0;6.6;9.9;3.2
FRE00104907;MONTELIMAR, FR;2004-01;0.0;405.3;32.8;5.3;8.0;2.5
FRE00104907;MONTELIMAR, FR;2004-02;0.0;337.5;61.2;5.8;9.5;2.2
FRE00104907;MONTELIMAR, FR;2004-03;0.0;297.6;38.0;8.7;13.6;3.9
FRE00104907;MONTELIMAR, FR;2004-04;0.0;182.8;66.0;12.2;16.9;7.6
FRE00104907;MONTELIMAR, FR;2004-05;10.4;77.9;14.4;16.1;22.0;10.3
FRE00104907;MONTELIMAR, FR;2004-06;103.3;2.4;6.2;21.7;27.9;15.5
FRE00104907;MONTELIMAR, FR;2004-07;166.1;0.0;10.8;23.7;30.0;17.4
FRE00104907;MONTELIMAR, FR;2004-08;148.0;0.3;121.6;23.1;28.9;17.3
FRE00104907;MONTELIMAR, FR;2004-09;56.1;14.7;18.2;19.7;25.4;14.1
FRE00104907;MONTELIMAR, FR;2004-10;8.9;76.1;304.0;16.0;20.4;11.6
FRE00104907;MONTELIMAR, FR;2004-11;0.0;273.1;83.0;8.7;11.6;5.9
FRE00104907;MONTELIMAR, FR;2004-12;0.0;405.8;39.8;5.2;7.4;3.0
FRE00104907;MONTELIMAR, FR;2005-01;0.0;411.4;5.2;5.1;8.6;1.5
FRE00104907;MONTELIMAR, FR;2005-02;0.0;407.1;7.8;3.8;7.3;0.2
FRE00104907;MONTELIMAR, FR;2005-03;0.0;288.2;9.4;9.0;14.6;3.4
FRE00104907;MONTELIMAR, FR;2005-04;0.2;173.0;154.0;12.1;17.9;6.3
FRE00104907;MONTELIMAR, FR;2005-05;16.7;50.9;52.0;17.2;23.0;11.5
FRE00104907;MONTELIMAR, FR;2005-06;138.0;7.2;15.4;22.7;29.2;16.2
FRE00104907;MONTELIMAR, FR;2005-07;177.1;0.0;4.2;24.1;30.1;18.0
FRE00104907;MONTELIMAR, FR;2005-08;109.3;1.3;20.8;21.8;27.4;16.2
FRE00104907;MONTELIMAR, FR;2005-09;59.1;22.0;108.0;19.6;24.4;14.8
FRE00104907;MONTELIMAR, FR;2005-10;0.2;61.0;110.6;16.4;20.7;12.0
FRE00104907;MONTELIMAR, FR;2005-11;0.0;304.5;77.4;8.2;11.5;4.9
FRE00104907;MONTELIMAR, FR;2005-12;0.0;454.7;23.6;3.7;6.1;1.2
FRE00104907;MONTELIMAR, FR;2006-01;0.0;458.8;96.4;3.5;6.7;0.4
FRE00104907;MONTELIMAR, FR;2006-02;0.0;373.4;30.4;5.0;8.5;1.5
FRE00104907;MONTELIMAR, FR;2006-03;0.0;268.0;46.2;9.1;13.7;4.4
FRE00104907;MONTELIMAR, FR;2006-04;0.1;141.7;38.4;13.6;19.0;8.3
FRE00104907;MONTELIMAR, FR;2006-05;21.4;58.5;100.0;17.1;22.7;11.6
FRE00104907;MONTELIMAR, FR;2006-06;108.6;13.6;13.8;21.5;28.4;14.6
FRE00104907;MONTELIMAR, FR;2006-07;250.6;0.0;150.6;26.4;33.0;19.8
FRE00104907;MONTELIMAR, FR;2006-08;77.5;2.8;93.2;20.7;25.8;15.7
FRE00104907;MONTELIMAR, FR;2006-09;79.3;3.3;128.4;20.9;26.2;15.6
FRE00104907;MONTELIMAR, FR;2006-10;10.5;50.0;95.4;17.1;21.8;12.4
FRE00104907;MONTELIMAR, FR;2006-11;0.0;204.0;158.6;11.5;15.6;7.4
FRE00104907;MONTELIMAR, FR;2006-12;0.0;382.0;60.6;6.0;9.0;3.0
FRE00104907;MONTELIMAR, FR;2007-01;0.0;311.5;37.8;7.4;10.9;4.0
FRE00104907;MONTELIMAR, FR;2007-02;0.0;278.5;37.0;8.4;12.8;4.0
FRE00104907;MONTELIMAR, FR;2007-03;0.0;252.3;20.0;10.2;14.8;5.6
FRE00104907;MONTELIMAR, FR;2007-04;3.7;78.1;26.4;15.9;22.6;9.1
FRE00104907;MONTELIMAR, FR;2007-05;36.2;56.0;108.8;17.7;22.8;12.6
FRE00104907;MONTELIMAR, FR;2007-06;83.3;10.5;62.0;20.8;26.5;15.0
FRE00104907;MONTELIMAR, FR;2007-07;131.4;3.7;43.6;22.4;28.8;16.1
FRE00104907;MONTELIMAR, FR;2007-08;114.9;4.7;37.2;21.9;27.3;16.5
FRE00104907;MONTELIMAR, FR;2007-09;32.3;33.2;28.6;18.3;23.6;13.0
FRE00104907;MONTELIMAR, FR;2007-10;7.8;133.8;20.0;14.3;18.5;10.1
FRE00104907;MONTELIMAR, FR;2007-11;0.0;283.4;128.8;8.9;11.9;5.9
FRE00104907;MONTELIMAR, FR;2007-12;0.0;418.6;9.2;4.8;8.1;1.6
FRE00104907;MONTELIMAR, FR;2008-01;0.0;323.4;163.8;7.9;11.3;4.5
FRE00104907;MONTELIMAR, FR;2008-02;0.0;287.3;25.4;8.4;13.7;3.1
FRE00104907;MONTELIMAR, FR;2008-03;0.0;291.9;45.8;8.9;13.5;4.4
FRE00104907;MONTELIMAR, FR;2008-04;0.0;182.0;120.8;12.3;17.0;7.5
FRE00104907;MONTELIMAR, FR;2008-05;6.4;33.2;181.8;17.5;22.8;12.2
FRE00104907;MONTELIMAR, FR;2008-06;79.9;20.0;41.2;20.3;25.3;15.4
FRE00104907;MONTELIMAR, FR;2008-07;121.7;0.0;86.8;22.3;28.0;16.6
FRE00104907;MONTELIMAR, FR;2008-08;107.6;1.6;241.8;21.8;27.1;16.4
FRE00104907;MONTELIMAR, FR;2008-09;27.6;65.0;209.4;17.1;21.7;12.5
FRE00104907;MONTELIMAR, FR;2008-10;1.5;143.0;185.2;13.5;17.7;9.3
FRE00104907;MONTELIMAR, FR;2008-11;0.0;251.9;122.6;9.3;12.1;6.5
FRE00104907;MONTELIMAR, FR;2008-12;0.0;376.9;158.4;5.3;8.0;2.5
FRE00104907;MONTELIMAR, FR;2009-01;0.0;466.0;47.4;3.3;6.4;0.3
FRE00104907;MONTELIMAR, FR;2009-02;0.0;311.2;147.6;6.4;9.8;3.1
FRE00104907;MONTELIMAR, FR;2009-03;0.0;258.9;36.2;10.0;14.4;5.5
FRE00104907;MONTELIMAR, FR;2009-04;0.2;122.4;75.2;14.3;19.4;9.1
FRE00104907;MONTELIMAR, FR;2009-05;39.7;19.4;33.0;19.0;24.9;13.0
FRE00104907;MONTELIMAR, FR;2009-06;98.7;1.5;64.6;21.6;27.3;15.9
FRE00104907;MONTELIMAR, FR;2009-07;195.6;0.0;15.0;24.6;31.0;18.3
FRE00104907;MONTELIMAR, FR;2009-08;211.2;0.0;55.8;25.1;31.9;18.4
FRE00104907;MONTELIMAR, FR;2009-09;63.4;13.9;57.4;20.0;25.1;14.9
FRE00104907;MONTELIMAR, FR;2009-10;8.1;122.2;80.0;14.6;18.8;10.5
FRE00104907;MONTELIMAR, FR;2009-11;0.0;229.4;103.4;10.7;14.9;6.5
FRE00104907;MONTELIMAR, FR;2009-12;0.0;378.4;93.4;6.1;8.8;3.5
FRE00104907;MONTELIMAR, FR;2010-01;0.0;418.7;55.6;2.8;5.2;0.4
FRE00104907;MONTELIMAR, FR;2010-02;0.0;364.9;108.2;5.3;8.9;1.7
FRE00104907;MONTELIMAR, FR;2010-03;0.0;299.9;84.1;8.7;12.9;4.4
FRE00104907;MONTELIMAR, FR;2010-04;0.7;138.8;45.2;13.7;19.3;8.2
FRE00104907;MONTELIMAR, FR;2010-05;7.8;97.2;111.7;15.4;19.9;11.0
FRE00104907;MONTELIMAR, FR;2010-06;76.8;9.0;38.6;20.6;25.8;15.4
FRE00104907;MONTELIMAR, FR;2010-07;212.8;0.0;11.0;25.2;31.4;19.0
FRE00104907;MONTELIMAR, FR;2010-08;143.0;1.5;50.1;22.9;29.1;16.7
FRE00104907;MONTELIMAR, FR;2010-09;30.8;33.5;73.6;18.2;23.8;12.7
FRE00104907;MONTELIMAR, FR;2010-10;6.8;149.1;137.2;13.7;17.7;9.8
FRE00104907;MONTELIMAR, FR;2010-11;0.0;270.5;88.3;9.3;12.6;6.1
FRE00104907;MONTELIMAR, FR;2010-12;0.0;402.3;91.6;3.8;6.6;1.0
FRE00104907;MONTELIMAR, FR;2011-01;0.0;395.4;36.1;5.6;8.5;2.7
FRE00104907;MONTELIMAR, FR;2011-02;0.0;314.8;23.1;7.1;10.6;3.6
FRE00104907;MONTELIMAR, FR;2011-03;0.0;245.8;75.7;10.4;15.2;5.6
FRE00104907;MONTELIMAR, FR;2011-04;7.1;86.1;2.8;15.7;21.9;9.5
FRE00104907;MONTELIMAR, FR;2011-05;39.1;18.4;11.2;19.0;26.1;11.9
FRE00104907;MONTELIMAR, FR;2011-06;85.3;11.2;42.7;20.8;26.4;15.1
FRE00104907;MONTELIMAR, FR;2011-07;96.2;2.0;129.6;21.4;26.8;15.9
FRE00104907;MONTELIMAR, FR;2011-08;152.9;1.2;37.4;23.2;29.9;16.5
FRE00104907;MONTELIMAR, FR;2011-09;89.3;7.7;21.4;21.1;26.9;15.2
FRE00104907;MONTELIMAR, FR;2011-10;14.7;100.5;65.0;15.6;20.4;10.8
FRE00104907;MONTELIMAR, FR;2011-11;0.6;207.7;237.7;11.4;14.9;7.9
FRE00104907;MONTELIMAR, FR;2011-12;0.0;345.1;26.7;7.2;10.7;3.7
FRE00104907;MONTELIMAR, FR;2012-01;0.0;363.2;16.5;6.6;9.4;3.8
FRE00104907;MONTELIMAR, FR;2012-02;0.0;417.1;0.0;2.8;6.1;-0.5
FRE00104907;MONTELIMAR, FR;2012-03;0.0;185.3;22.5;12.4;18.3;6.4
FRE00104907;MONTELIMAR, FR;2012-04;0.8;171.5;140.4;12.6;17.4;7.9
FRE00104907;MONTELIMAR, FR;2012-05;29.2;61.3;75.1;17.3;22.8;11.8
FRE00104907;MONTELIMAR, FR;2012-06;95.4;5.6;64.5;21.3;26.9;15.7
FRE00104907;MONTELIMAR, FR;2012-07;139.0;1.3;66.1;22.8;28.7;16.8
FRE00104907;MONTELIMAR, FR;2012-08;188.4;0.9;64.4;24.4;31.0;17.8
FRE00104907;MONTELIMAR, FR;2012-09;54.3;20.8;146.6;19.4;24.3;14.6
FRE00104907;MONTELIMAR, FR;2012-10;11.5;105.5;119.6;15.3;19.4;11.2
FRE00104907;MONTELIMAR, FR;2012-11;0.0;226.8;132.0;10.3;13.8;6.8
FRE00104907;MONTELIMAR, FR;2012-12;0.0;377.5;48.9;6.2;9.7;2.6
FRE00104907;MONTELIMAR, FR;2013-01;0.0;384.5;42.3;5.0;8.0;2.0
FRE00104907;MONTELIMAR, FR;2013-02;0.0;401.1;32.3;4.0;7.2;0.8
FRE00104907;MONTELIMAR, FR;2013-03;0.0;294.5;129.5;8.8;12.9;4.8
FRE00104907;MONTELIMAR, FR;2013-04;1.2;175.8;89.2;12.0;17.4;6.7
FRE00104907;MONTELIMAR, FR;2013-05;2.1;125.4;175.1;14.0;18.8;9.3
FRE00104907;MONTELIMAR, FR;2013-06;53.7;17.1;6.8;19.6;25.2;13.9
FRE00104907;MONTELIMAR, FR;2013-07;202.8;0.0;69.2;24.9;31.2;18.5
FRE00104907;MONTELIMAR, FR;2013-08;133.5;0.0;47.1;22.6;28.4;16.9
FRE00104907;MONTELIMAR, FR;2013-09;53.8;10.9;95.0;19.8;25.2;14.4
FRE00104907;MONTELIMAR, FR;2013-10;21.0;60.5;146.6;17.1;20.4;13.8
FRE00104907;MONTELIMAR, FR;2013-11;0.0;283.4;44.9;8.1;10.6;5.5
FRE00104907;MONTELIMAR, FR;2013-12;0.0;330.2;94.4;7.0;10.8;3.2
FRE00104907;MONTELIMAR, FR;2014-01;0.0;324.3;190.2;7.9;10.8;4.9
FRE00104907;MONTELIMAR, FR;2014-02;0.0;288.4;142.5;8.0;12.0;4.1
FRE00104907;MONTELIMAR, FR;2014-03;0.0;234.7;39.7;10.8;16.4;5.2
FRE00104907;MONTELIMAR, FR;2014-04;0.0;112.9;28.0;14.6;19.6;9.6
FRE00104907;MONTELIMAR, FR;2014-05;13.0;63.5;60.2;16.7;22.0;11.4
FRE00104907;MONTELIMAR, FR;2014-06;128.9;1.1;26.9;22.6;28.7;16.5
FRE00104907;MONTELIMAR, FR;2014-07;112.2;2.9;83.6;21.9;26.9;16.9
FRE00104907;MONTELIMAR, FR;2014-08;105.6;0.0;54.5;21.7;27.1;16.4
FRE00104907;MONTELIMAR, FR;2014-09;71.5;7.9;157.8;20.4;25.6;15.3
FRE00104907;MONTELIMAR, FR;2014-10;22.1;54.6;99.1;17.3;21.9;12.6
FRE00104907;MONTELIMAR, FR;2014-11;0.0;185.0;398.9;11.9;15.2;8.5
FRE00104907;MONTELIMAR, FR;2014-12;0.0;335.6;18.8;7.2;9.7;4.7
FRE00104907;MONTELIMAR, FR;2015-01;0.0;373.8;122.3;6.3;9.6;2.9
FRE00104907;MONTELIMAR, FR;2015-02;0.0;360.1;64.3;5.5;8.7;2.3
FRE00104907;MONTELIMAR, FR;2015-03;0.0;238.3;39.8;10.6;15.2;6.1
FRE00104907;MONTELIMAR, FR;2015-04;2.8;131.6;74.0;14.0;19.9;8.2
FRE00104907;MONTELIMAR, FR;2015-05;22.7;30.3;12.0;18.1;23.6;12.6
FRE00104907;MONTELIMAR, FR;2015-06;128.0;0.0;104.4;22.6;28.7;16.5
FRE00104907;MONTELIMAR, FR;2015-07;250.3;0.0;7.6;26.4;33.0;19.8
FRE00104907;MONTELIMAR, FR;2015-08;173.8;0.0;72.0;23.9;30.4;17.5
FRE00104907;MONTELIMAR, FR;2015-09;27.9;27.3;284.5;18.4;23.1;13.7
FRE00104907;MONTELIMAR, FR;2015-10;0.0;147.5;115.6;13.2;17.3;9.1
FRE00104907;MONTELIMAR, FR;2015-11;0.0;216.3;44.5;11.1;14.9;7.3
FRE00104907;MONTELIMAR, FR;2015-12;0.0;258.9;16.2;10.0;12.8;7.2
FRE00104907;MONTELIMAR, FR;2016-01;0.0;335.5;48.7;7.5;10.8;4.2
FRE00104907;MONTELIMAR, FR;2016-02;0.0;294.3;58.1;8.2;12.2;4.2
FRE00104907;MONTELIMAR, FR;2016-03;0.0;285.2;70.4;9.1;13.8;4.5
FRE00104907;MONTELIMAR, FR;2016-04;0.0;159.6;53.7;13.0;17.6;8.4
FRE00104907;MONTELIMAR, FR;2016-05;4.8;75.4;76.8;16.1;21.5;10.6
FRE00104907;MONTELIMAR, FR;2016-06;91.7;5.4;57.3;21.2;26.6;15.9
FRE00104907;MONTELIMAR, FR;2016-07;173.5;1.2;48.0;23.9;29.9;17.8
FRE00104907;MONTELIMAR, FR;2016-08;153.7;0.0;16.2;23.3;29.9;16.6
FRE00104907;MONTELIMAR, FR;2016-09;97.8;4.5;34.9;21.4;27.4;15.5
FRE00104907;MONTELIMAR, FR;2016-10;0.3;140.7;228.9;13.8;17.3;10.3
FRE00104907;MONTELIMAR, FR;2016-11;0.0;254.6;116.0;9.9;13.2;6.5
FRE00104907;MONTELIMAR, FR;2016-12;0.0;381.1;18.8;6.0;9.3;2.8
FRE00104907;MONTELIMAR, FR;2017-01;0.0;432.0;20.2;3.4;6.3;0.5
FRE00104907;MONTELIMAR, FR;2017-02;0.0;240.8;44.4;9.7;14.1;5.4
FRE00104907;MONTELIMAR, FR;2017-03;0.0;191.7;52.9;12.1;17.3;7.0
FRE00104907;MONTELIMAR, FR;2017-04;0.0;147.5;56.0;13.4;18.5;8.4
FRE00104907;MONTELIMAR, FR;2017-05;32.2;75.0;105.3;16.9;22.9;11.0
FRE00104907;MONTELIMAR, FR;2017-06;158.1;1.5;32.8;23.6;29.5;17.6
FRE00104907;MONTELIMAR, FR;2017-07;187.2;0.2;38.2;24.4;30.9;17.8
FRE00104907;MONTELIMAR, FR;2017-08;198.4;0.2;22.1;24.7;31.2;18.3
FRE00104907;MONTELIMAR, FR;2017-09;21.2;30.3;18.2;18.0;24.0;12.0
FRE00104907;MONTELIMAR, FR;2017-10;5.8;75.5;1.4;16.1;21.6;10.6
FRE00104907;MONTELIMAR, FR;2017-11;0.0;281.6;77.4;8.9;12.4;5.5
FRE00104907;MONTELIMAR, FR;2017-12;0.0;373.8;64.3;5.5;8.4;2.7
